object_id,image_id,word,label,score,selected,gen_pos,near_gen_pos_match,near_match_start,caption_anywhere_match,anywhere_match_start,matched_token_len,matched_tokens,matched_text
11226,428079,dining table,0,0.10967097047716379,1,11,1,12,1,12,1,1591,table
11234,428712,broccoli,1,0.07926429703831672,1,129,1,130,1,130,3,2545 617 5079,broccoli
11269,435208,tv,0,-0.2994748103618622,0,14,0,,1,37,1,11819,monitor
11279,435466,bowl,1,0.05002422899007797,1,57,1,58,1,58,2,12580 29880,bowl
11289,435922,tv,1,0.08511610597372055,1,64,0,,0,,0,,
11305,436883,traffic light,1,0.05323560059070587,1,84,1,85,1,85,2,12469 3578,traffic light
11307,437180,dining table,0,0.09278566099703311,1,10,1,11,1,11,1,1591,table
11324,439339,chair,1,0.08936033852398395,1,95,0,,1,100,1,11774,chair
11353,442875,clock,1,0.07227289572358131,1,76,1,77,1,77,1,12006,clock
11376,446206,handbag,1,0.10201454803347587,1,92,1,93,1,93,2,1361 23156,handbag
11407,449594,dining table,0,0.040613576024770726,1,94,1,93,1,93,3,270 2827 1591,dining table
11408,449594,vase,1,0.0893513959646225,1,104,1,105,1,105,2,325 559,vase
11457,458045,sports ball,0,0.04781904339790344,1,36,1,37,1,37,1,8287,ball
11470,460646,person,0,0.07447552233934401,1,30,1,31,1,31,1,2022,person
11471,460646,bench,1,0.07603238075971602,1,53,1,54,1,54,2,3856 305,bench
11489,462364,bottle,1,0.10322297632694244,1,111,1,112,1,112,2,18046 280,bottle
11492,463605,car,0,0.09283534705638885,1,4,1,5,1,5,1,1559,car
11530,468778,chair,1,0.06980491697788238,1,117,1,118,1,118,1,11774,chair
11556,472501,chair,1,-0.013494304418563842,0,47,0,,0,,0,,
11577,475043,dining table,1,0.041948701143264766,1,124,1,125,1,125,1,1591,table
11584,475879,tie,1,0.04111707042902707,1,16,0,,1,120,1,22134,tie
11594,475906,potted plant,1,0.07706921815872192,1,120,1,121,1,121,3,282 15048 8024,potted plant
11615,478407,chair,1,0.0780388180911541,1,88,1,89,1,89,2,521 7121,chairs
11632,483469,car,1,0.06794731587171554,1,15,1,16,1,16,1,1559,car
11683,492420,knife,1,0.05373716622591018,1,57,1,58,1,58,2,889 1607,knife
11696,493728,dining table,1,0.0522318360209465,1,42,1,41,1,41,3,270 2827 1591,dining table
11706,495973,laptop,0,0.06130806624889373,1,9,1,10,1,10,1,6601,computer
11718,496718,clock,1,0.08331221982836723,1,86,1,87,1,87,1,12006,clock
11747,502141,potted plant,1,0.060431308001279826,1,34,1,35,1,35,3,282 15048 18577,potted plants
11749,502141,dining table,0,0.052752020657062526,1,76,1,75,1,75,3,270 2827 1591,dining table
11750,502141,bird,1,0.09694704495370388,1,105,1,106,1,106,1,11199,bird
11779,505733,cow,1,0.059608912914991374,1,88,1,89,1,89,1,21282,cow
11796,509131,dining table,0,0.05810854107141494,1,6,1,5,1,5,3,270 2827 1591,dining table
11803,509520,book,1,0.046518544554710384,1,62,1,63,1,63,1,8277,books
11805,509520,tv,0,-0.46196914196014405,0,88,0,,0,,0,,
11824,513789,dining table,1,0.09632369957864284,1,31,1,32,1,32,1,1591,table
11831,514294,fork,1,0.053805577754974354,1,38,1,39,1,39,1,27350,fork
11840,514417,chair,1,-0.0008828221261501304,0,106,0,,0,,0,,
11874,520012,person,1,0.08476127579808235,1,148,1,149,1,149,1,2022,person
11886,522782,dining table,0,0.10196789063513279,1,14,1,15,1,15,2,553 29895,desk
11894,523871,person,0,-0.04360130906105042,0,3,0,,1,18,1,6114,woman
11916,525170,couch,1,0.0452408817410469,1,81,1,82,1,82,2,274 3222,couch
12001,537081,person,1,0.08437408402562141,1,113,1,114,1,114,1,2022,person
12012,539738,handbag,1,0.053803036808967586,1,58,1,59,1,59,2,1361 23156,handbag
12014,540117,person,1,0.0711921241134405,1,65,1,66,1,66,1,2305,people
12047,544451,dining table,0,0.09524831660091876,1,3,1,4,1,4,2,553 29895,desk
12066,545756,sports ball,0,0.08457397937774658,1,24,1,25,1,25,1,8287,ball
12082,547759,cup,1,0.08911138668656349,1,100,1,101,1,101,1,18002,cup
12122,551963,sink,1,0.05973470479249954,1,104,1,105,1,105,1,28169,sink
12199,560890,bicycle,1,0.08008867770433425,1,80,1,81,1,81,3,289 4245 7799,bicycles
12200,560890,potted plant,1,0.05184614956378936,1,96,1,97,1,97,3,282 15048 18577,potted plants
12221,565186,truck,0,-0.4069951987266541,0,7,0,,1,29,2,534 2707,truck
12224,565597,fork,1,0.08699045971035957,1,75,1,76,1,76,1,27350,fork
12225,565597,knife,1,0.08593488752841949,1,78,1,79,1,79,2,889 1607,knife
12254,570709,tv,0,-0.46475661277770997,0,12,0,,0,,0,,
12256,570709,laptop,1,0.05377789109945297,1,91,1,92,1,92,1,19022,laptop
12287,575243,truck,1,0.04607220262289047,1,86,1,87,1,87,2,534 2707,truck
12316,580829,person,1,0.07055965334177017,1,104,1,105,1,105,1,18563,drivers
12336,1436,book,1,0.07326830074191093,1,109,1,110,1,110,1,3143,book
12347,3125,handbag,1,0.0615116387605667,1,101,1,102,1,102,2,1361 23156,handbag
12359,5486,book,1,0.04963956296443939,1,137,1,138,1,138,1,8277,books
12363,6213,bottle,1,0.11385087005794048,1,68,1,69,1,69,2,18046 793,bottles
12365,6213,toothbrush,1,0.08569637209177017,1,110,1,111,1,111,4,304 720 1182 1878,toothbrush
12375,7570,dining table,0,0.08421629562973976,1,12,1,13,1,13,2,553 29895,desk
12379,7570,tv,0,-0.5057145404815674,0,38,0,,0,,0,,
12389,9003,sports ball,0,0.09361165098845958,1,26,1,27,1,27,1,8287,ball
12392,9379,motorcycle,1,0.07922950655221939,1,77,1,78,1,78,2,10992 23090,motorcycle
12422,13061,person,1,0.04183329567313193,1,105,1,106,1,106,1,2305,people
12425,13220,chair,0,-0.17011756896972657,0,24,0,,1,65,2,521 7121,chairs
12448,15725,clock,0,0.052389371097087856,1,116,1,117,1,117,1,12006,clock
12453,15994,tv,1,0.10024849779903888,1,80,1,81,1,81,1,11456,television
12470,18295,car,0,0.04749324098229407,1,32,1,33,1,33,1,18647,cars
12488,21503,tv,1,0.07045347139239311,1,59,0,,0,,0,,
12496,22596,bird,1,0.10393759317696094,1,62,1,63,1,63,1,17952,birds
12524,25896,handbag,1,0.07542697980999946,1,89,1,90,1,90,2,1361 23156,handbag
12539,26942,person,1,0.08648095175623893,1,52,1,53,1,53,1,2022,person
12548,27768,handbag,1,0.10358628526329994,1,100,1,101,1,101,2,1361 23156,handbag
12579,32001,tv,0,-0.672682843208313,0,85,0,,0,,0,,
12588,33052,dining table,1,0.06259024411439895,1,57,1,56,1,56,3,270 2827 1591,dining table
12589,33052,potted plant,1,0.06578125327825546,1,67,1,68,1,68,3,282 15048 8024,potted plant
12624,37670,sink,1,0.04593686282634735,1,69,1,70,1,70,1,28169,sink
12648,41633,bus,1,0.0638062235713005,1,80,1,81,1,81,1,3593,bus
12656,43288,person,1,0.08298602223396301,1,82,1,83,1,83,1,2022,person
12663,43838,clock,1,0.08203894540667533,1,98,1,99,1,99,1,12006,clock
12675,44800,backpack,1,0.04713160067796707,1,151,1,152,1,152,2,1250 4058,backpack
12715,50411,handbag,1,0.05209882482886313,1,98,1,99,1,99,2,1361 23156,handbag
12723,52386,bird,1,0.1039075319468975,1,84,1,85,1,85,1,17952,birds
12729,53484,clock,1,0.06262241199612617,1,68,1,69,1,69,1,12006,clock
12747,55066,sink,1,0.04744721472263336,1,78,1,79,1,79,2,269 19363,sinks
12774,58758,couch,1,0.07508252456784248,1,87,1,88,1,88,2,274 3222,couch
12788,61268,car,1,0.0437900897860527,1,15,1,16,1,16,1,1559,car
12798,62443,chair,1,0.05070520460605621,1,98,1,99,1,99,1,11774,chair
12823,67180,handbag,1,0.10772443551570177,1,80,1,81,1,81,2,1361 23156,handbag
12878,78194,remote,1,0.10288927972316741,1,17,1,18,1,18,1,7592,remote
12884,79121,vase,1,0.05475507944822311,1,98,1,99,1,99,2,325 559,vase
12885,79121,remote,1,0.06681267067790031,1,125,1,126,1,126,1,7592,remote
12892,79544,bottle,1,0.06035726815462111,1,114,1,115,1,115,2,18046 280,bottle
12897,79689,bottle,1,0.10264982365071773,1,77,1,78,1,78,2,18046 793,bottles
12909,81287,handbag,1,0.09496983222663402,1,84,1,85,1,85,3,1361 29890 810,handbags
12923,84123,person,1,0.08508685871958732,1,124,1,125,1,125,1,2305,people
12938,87864,car,1,0.061477623134851445,1,76,1,77,1,77,1,18647,cars
12939,87864,bench,1,0.04833616614341735,1,82,1,83,1,83,2,3856 305,bench
12989,94940,dining table,0,0.05612313270568847,1,17,1,18,1,18,1,1591,table
13015,98973,chair,1,0.06273589178919792,1,65,1,66,1,66,1,11774,chair
13032,101013,bicycle,1,0.07105054602026939,1,111,1,112,1,112,3,289 4245 2841,bicycle
13061,105668,couch,1,0.0923462350666523,1,45,1,46,1,46,2,274 3222,couch
13069,106073,book,1,0.07153843238949775,1,111,1,112,1,112,1,3143,book
13133,115146,tv,1,-0.12230234324932099,0,82,0,,0,,0,,
13135,115146,book,1,0.04769195139408111,1,119,1,120,1,120,1,8277,books
13153,118069,person,0,-0.0005655261874198958,0,7,0,,1,19,1,14000,girls
13178,121417,car,1,0.10591183591634035,1,74,1,75,1,75,1,1559,car
13196,123213,sports ball,1,0.055402303934097286,1,40,1,41,1,41,1,8287,ball
13214,124759,person,1,0.0682608251273632,1,132,1,133,1,133,1,2305,people
13226,126983,microwave,1,0.046144629716873165,1,81,1,82,1,82,3,20710 798 1351,microwave
13228,126983,bottle,1,0.10759720101952552,1,92,1,93,1,93,2,18046 793,bottles
13233,127129,bowl,1,0.07657321438193321,1,108,1,109,1,109,2,12580 29880,bowl
13240,127910,chair,1,0.0546373900771141,1,120,1,121,1,121,2,521 7121,chairs
13248,128598,dining table,0,0.06369354501366614,1,19,1,20,1,20,1,1591,table
13251,128833,handbag,1,0.05760634586215019,1,48,1,49,1,49,3,1361 29890 810,handbags
13270,131497,bed,0,0.09281011193990707,1,13,1,14,1,14,1,6592,bed
13292,135483,person,0,-0.004511636793613438,0,7,0,,1,21,1,10769,players
13332,141634,person,0,-0.12437972903251648,0,9,0,,1,38,1,6114,woman
13360,145728,mouse,1,-0.4169216799736023,0,72,0,,0,,0,,
13361,145728,keyboard,1,0.05195767700672149,1,93,1,94,1,94,1,12247,keyboard
13387,149550,bottle,1,0.07475811511278152,1,125,1,126,1,126,2,18046 280,bottle
13403,151589,bench,1,0.04751546204090118,1,93,1,94,1,94,2,3856 305,bench
13411,152751,dining table,0,0.07450038462877273,1,7,1,8,1,8,2,553 29895,desk
13415,152751,chair,1,0.049918073117733,1,88,1,89,1,89,1,11774,chair
13435,154931,chair,0,0.06163980334997177,1,128,1,129,1,129,2,521 7121,chairs
13446,156372,person,1,0.09559083998203277,1,94,1,95,1,95,1,2305,people
13451,156572,keyboard,1,0.07401757955551147,1,97,1,98,1,98,1,12247,keyboard
13476,160556,tv,0,-0.30552047967910767,0,78,0,,0,,0,,
13487,162415,sports ball,0,0.08825459226965904,1,54,1,55,1,55,1,8287,ball
13513,167486,handbag,1,0.04890899628400802,1,109,1,110,1,110,2,1361 23156,handbag
13525,168061,vase,1,0.07184969902038574,1,29,1,30,1,30,2,325 559,vase
13543,171241,bench,1,0.05700797855854034,1,89,1,90,1,90,2,3856 305,bench
13555,174113,orange,1,0.11541859189048409,1,5,1,6,1,6,1,24841,orange
13581,177496,potted plant,1,0.06573111087083816,1,94,1,95,1,95,3,282 15048 8024,potted plant
13599,180878,knife,1,0.08127334609627723,1,112,1,113,1,113,2,889 1607,knife
13605,181627,person,1,0.1109780379384756,1,79,1,80,1,80,1,2022,person
13655,189698,person,1,0.07887822315096854,1,80,1,81,1,81,1,2305,people
13657,189698,bench,1,0.050280626118183125,1,121,1,122,1,122,2,3856 305,bench
13671,190841,car,1,0.06919706910848616,1,92,1,93,1,93,1,1559,car
13677,192192,traffic light,1,0.06786872342228889,1,46,1,47,1,47,2,11952 4366,streetlight
13680,192192,handbag,1,0.08546510234475135,1,100,1,101,1,101,2,1361 23156,handbag
13702,196168,bottle,1,0.09201204299926757,1,107,1,108,1,108,2,18046 280,bottle
13706,196430,baseball glove,1,0.07979095250368118,1,73,1,74,1,74,3,21573 15482 345,baseball glove
13715,198367,orange,0,0.05377130478620529,1,23,1,24,1,24,1,24841,orange
13728,199437,dining table,1,0.05323219567537307,1,162,1,161,1,161,3,270 2827 1591,dining table
13761,205854,tv,1,0.06011018797755241,1,68,0,,0,,0,,
13769,207151,broccoli,1,0.058554964959621425,1,64,1,65,1,65,3,2545 617 5079,broccoli
13812,210795,tv,1,0.062336894571781154,1,101,1,102,1,102,1,11456,television
13832,215024,chair,1,0.008586791306734086,0,44,0,,0,,0,,
13845,217937,cup,1,0.043750959336757655,1,72,1,73,1,73,2,2723 567,cups
13889,223959,sports ball,1,0.07877328142523765,1,59,1,60,1,60,1,8287,ball
13927,230148,dining table,1,0.0826416340470314,1,59,1,58,1,58,3,270 2827 1591,dining table
13932,230561,tv,1,0.027717019319534297,0,67,0,,0,,0,,
13933,230561,dining table,1,0.04217640578746795,1,92,1,93,1,93,1,1591,table
13939,231237,book,1,0.10854792304337024,1,57,1,58,1,58,1,8277,books
14005,240742,bottle,1,0.09280146926641464,1,94,1,95,1,95,2,18046 280,bottle
14006,240742,bowl,1,0.057585934996604915,1,110,1,111,1,111,2,12580 29880,bowl
14009,241747,bench,1,0.06792389124631881,1,92,1,93,1,93,2,3856 305,bench
14021,242911,spoon,1,0.07769838616251945,1,93,1,94,1,94,2,805 6150,spoon
14030,245383,car,1,0.041680100262165065,1,95,1,96,1,96,1,1559,car
14035,245664,mouse,0,-0.5569152283668518,0,61,0,,0,,0,,
14054,249129,bowl,1,0.06374146685004234,1,106,1,107,1,107,2,12580 29880,bowl
14064,249884,broccoli,1,0.08613457426428794,1,80,1,81,1,81,3,2545 617 5079,broccoli
14070,251019,sports ball,1,0.07884989574551582,1,23,1,24,1,24,1,8287,ball
14078,252403,sink,1,0.11258315749466419,1,89,1,90,1,90,1,28169,sink
14088,253263,mouse,0,-0.5279456424713135,0,51,0,,0,,0,,
14139,260635,chair,1,0.061039945930242534,1,57,1,58,1,58,1,12949,seat
14151,262658,chair,0,-0.06131688237190247,0,24,0,,0,,0,,
14189,267224,person,0,0.06907277107238768,1,83,1,84,1,84,1,2022,person
14223,273190,sports ball,0,0.06246021658182144,1,20,1,21,1,21,1,8287,ball
14234,273711,knife,1,0.07429957658052444,1,106,1,107,1,107,2,889 1607,knife
14239,274418,bottle,1,0.076331327855587,1,72,1,73,1,73,2,18046 793,bottles
14241,274418,apple,1,0.06288919895887374,1,93,1,94,1,94,2,623 793,apples
14262,279387,car,1,0.11282366503030061,1,44,1,45,1,45,1,18647,cars
14279,281609,bowl,1,0.060799336880445476,1,87,1,88,1,88,2,12580 3137,bowls
14282,281950,sink,1,0.08068019792437553,1,87,1,88,1,88,1,28169,sink
14311,286662,bowl,1,0.06407311826944351,1,48,1,49,1,49,2,12580 29880,bowl
14314,286662,bottle,1,0.0944987916201353,1,90,1,91,1,91,2,18046 280,bottle
14315,286662,chair,1,0.01085400879383086,0,108,0,,1,113,1,11774,chair
14344,293425,dining table,0,0.0727067433297634,1,15,1,16,1,16,1,1591,table
14345,293425,chair,1,0.06453897356986998,1,79,1,80,1,80,2,521 7121,chairs
14351,293804,clock,1,0.100049354955554,1,107,1,108,1,108,1,12006,clock
14352,293804,book,1,0.10387668468058109,1,116,1,117,1,117,1,3143,book
14384,299986,chair,1,-0.07119785904884338,0,48,0,,0,,0,,
14404,302292,couch,1,0.08417886391282081,1,52,1,53,1,53,2,274 3222,couch
14431,304341,person,1,0.11116280488669872,1,49,1,50,1,50,1,2305,people
14442,306536,dining table,0,0.06181512296199798,1,5,1,6,1,6,2,553 29895,desk
14453,306908,car,1,0.08036094427108764,1,82,1,83,1,83,1,18647,cars
14460,307166,person,1,0.05602897226810455,1,119,1,120,1,120,1,2305,people
14467,307573,clock,1,0.07949837565422058,1,111,1,112,1,112,1,12006,clock
14468,307573,vase,1,0.09195830568671226,1,120,1,121,1,121,2,325 559,vase
14493,309940,sports ball,1,0.08987736225128173,1,50,1,51,1,51,1,8287,ball
14562,320843,boat,1,0.04980726063251495,1,84,1,85,1,85,1,13006,boat
14564,321217,person,1,0.11515741551294922,1,86,1,87,1,87,1,2305,people
14574,322226,bird,1,0.07368846133351326,1,6,1,7,1,7,1,11199,bird
14577,322848,sports ball,1,0.07153149217367172,1,66,1,67,1,67,1,8287,ball
14582,324291,chair,1,0.03280941508710383,0,39,0,,0,,0,,
14591,325351,tv,1,0.05507527559995651,1,75,0,,0,,0,,
14601,326082,book,1,0.06911051169037818,1,124,1,125,1,125,1,3143,book
14616,327601,bottle,1,0.042877140343189235,1,74,1,75,1,75,2,18046 280,bottle
14617,328084,car,0,0.09689701739698647,1,16,1,17,1,17,1,1559,car
14633,330536,bottle,1,0.10565701860934495,1,106,1,107,1,107,2,18046 280,bottle
14635,330750,person,1,0.10932495061308145,1,36,1,37,1,37,1,2305,people
14641,331529,banana,1,0.06228642433881759,1,30,1,31,1,31,2,9892 16397,bananas
14718,343157,tv,0,-0.43463802814483643,0,28,0,,0,,0,,
14756,347460,person,1,0.05078769400715827,1,121,1,122,1,122,1,2305,people
14795,354584,sports ball,0,0.07328326150774955,1,21,1,22,1,22,1,8287,ball
14805,356432,laptop,1,0.06871287792921066,1,56,1,57,1,57,1,19022,laptop
14823,358658,tv,0,-0.6156010675430298,0,16,0,,0,,0,,
14827,358658,dining table,1,0.07405100315809249,1,85,1,84,1,84,3,270 2827 1591,dining table
14848,360880,vase,1,0.0673927992582321,1,81,1,82,1,82,2,325 559,vase
14865,363559,dining table,1,0.05681009858846664,1,83,1,82,1,82,3,270 2827 1591,dining table
14868,363793,dining table,1,0.04279593646526336,1,26,1,25,1,25,3,270 2827 1591,dining table
14887,367528,person,0,0.10249636404216289,1,10,1,11,1,11,2,15905 261,pitcher
14891,368510,dining table,0,0.06212492957711219,1,6,1,7,1,7,2,553 29895,desk
14908,369310,bottle,1,0.07192112244665622,1,70,1,71,1,71,2,18046 793,bottles
14917,370413,chair,1,0.012840677946805955,0,29,0,,0,,0,,
14922,370697,bottle,1,0.07964240282773971,1,80,1,81,1,81,2,18046 280,bottle
14946,373574,dining table,0,0.09678141295909881,1,3,1,4,1,4,2,553 29895,desk
14953,374249,tv,0,-0.648889307975769,0,11,0,,0,,0,,
14962,375691,bottle,1,0.06809160754084587,1,131,1,132,1,132,2,18046 280,bottle
14976,377881,tv,1,0.08702448651194572,1,107,0,,0,,0,,
14989,379144,car,1,0.04060907185077667,1,105,1,106,1,106,1,1559,car
15005,381332,dining table,1,0.08295857056975364,1,63,1,62,1,62,3,270 2827 1591,dining table
15020,382758,book,1,0.0766211923956871,1,68,1,69,1,69,1,8277,books
15044,386803,umbrella,1,0.09707595862448215,1,96,1,97,1,77,4,1922 1030 645 294,umbrellas
15051,388027,sink,1,0.048642444312572475,1,31,1,32,1,32,1,28169,sink
15065,389108,banana,1,0.07666009932756424,1,96,1,97,1,97,2,9892 16397,bananas
15066,389108,apple,1,0.06808490574359893,1,99,1,100,1,100,2,623 793,apples
15071,390301,car,1,0.06151125848293304,1,64,1,65,1,65,1,18647,cars
15092,394259,dining table,0,0.07028582587838172,1,61,1,60,1,60,3,270 2827 1591,dining table
15108,397101,sports ball,0,0.09073154523968696,1,33,1,34,1,34,1,8287,ball
15129,399384,bowl,1,0.058093982636928554,1,89,1,90,1,90,2,12580 29880,bowl
15143,401004,tv,0,-0.522315285205841,0,109,0,,0,,0,,
15160,404988,person,1,0.0863221389055252,1,98,1,99,1,99,1,2305,people
15215,411070,potted plant,1,0.04884076386690139,1,94,1,95,1,95,3,282 15048 8024,potted plant
15220,411484,car,1,0.08896663680672645,1,84,1,85,1,85,1,1559,car
15221,411840,person,0,-0.039641593694686894,0,3,0,,1,41,1,6114,woman
15232,412978,spoon,1,0.05724558502435684,1,92,1,93,1,93,2,805 6150,spoon
15233,412978,bottle,1,0.07583837106823921,1,96,1,97,1,97,2,18046 280,bottle
15234,412978,vase,1,0.07746903121471405,1,108,1,109,1,109,2,325 559,vase
15236,413278,dining table,0,0.07130251348018646,1,15,1,16,1,16,1,1591,table
15237,413278,cup,1,0.08187168732285499,1,73,1,74,1,74,1,18002,cup
15238,413278,spoon,1,0.06217445701360702,1,87,1,88,1,88,2,805 6150,spoon
15244,414034,tv,1,0.10771763499826192,1,37,1,38,1,38,1,11456,television
15269,418471,tv,1,-0.044811812043190014,0,108,0,,0,,0,,
15307,423715,person,0,-0.09922832906246185,0,3,0,,1,78,1,2305,people
15320,426253,person,1,0.10369362205266952,1,73,1,74,1,74,1,2022,person
15325,427376,stop sign,1,0.08517951786518096,1,78,1,79,1,79,2,5040 1804,stop sign
15326,427376,car,1,0.08826625987887382,1,92,1,93,1,93,1,1559,car
15340,428161,dining table,1,0.04491666629910468,1,73,1,72,1,72,3,270 2827 1591,dining table
15342,428161,handbag,1,0.10311690799891948,1,106,1,107,1,107,2,1361 23156,handbag
15350,430546,bicycle,1,0.0912339024990797,1,69,1,70,1,70,2,4768 446,bike
15357,431481,bowl,1,0.06981823861598968,1,82,1,83,1,83,2,12580 29880,bowl
15377,435519,truck,1,0.05216928839683532,1,88,1,89,1,89,2,534 2707,truck
15380,435795,person,0,0.08011507138609886,1,52,1,53,1,53,1,28134,passengers
15382,435795,chair,1,-0.02877007335424423,0,72,0,,0,,0,,
15396,436273,cup,0,0.07350157469511032,1,89,1,90,1,90,1,18002,cup
15403,436470,bowl,1,0.06206352189183234,1,97,1,98,1,98,2,12580 29880,bowl
15429,440937,person,0,0.04981759458780288,1,68,1,69,1,69,1,2022,person
15460,444565,potted plant,1,0.06374073296785354,1,139,1,140,1,140,3,282 15048 8024,potted plant
15527,455624,bench,1,0.07831654965877533,1,69,1,70,1,70,2,3856 305,bench
15540,458073,dining table,0,0.07185389772057532,1,8,1,9,1,9,2,553 29895,desk
15547,458632,sports ball,1,0.051233339011669154,1,41,1,42,1,42,1,8287,ball
15563,460347,traffic light,1,0.07550796389579773,1,60,1,61,1,61,2,12469 26068,traffic lights
15575,462211,handbag,1,0.0983941637724638,1,47,1,48,1,48,3,1361 29890 810,handbags
15586,463611,vase,1,0.08671561896800994,1,114,1,115,1,115,2,325 559,vase
15614,466422,bench,1,0.09371122054755687,1,107,1,108,1,108,2,3856 305,bench
15618,466988,tv,1,-0.019985829591751103,0,64,0,,0,,0,,
15661,473370,cell phone,1,0.04400725185871124,1,65,1,66,1,66,2,3038 9008,cell phone
15666,474188,person,1,0.11196227826178073,1,32,1,33,1,33,1,2305,people
15683,476279,chair,1,0.030881538949906827,0,78,0,,0,,0,,
15688,476704,person,0,0.04698193341493606,1,51,1,52,1,52,1,28134,passengers
15710,481710,bowl,1,0.07807678624987602,1,96,1,97,1,97,2,12580 29880,bowl
15744,487333,dining table,1,0.08670452505350112,1,79,1,80,1,80,1,1591,table
15786,491062,spoon,1,0.07731483772397041,1,97,1,98,1,98,2,805 6150,spoon
15789,491282,tv,1,-0.1756785875558853,0,56,0,,0,,0,,
15790,491282,chair,0,-0.17296828985214233,0,76,0,,0,,0,,
15805,493321,backpack,1,0.054660196304321285,1,72,1,73,1,73,2,1250 4058,backpack
15806,493751,person,0,-0.06812312185764313,0,3,0,,1,20,1,6114,woman
15817,495985,sports ball,1,0.04575106024742126,1,60,1,61,1,61,1,8287,ball
15838,498463,sink,1,0.1054945596307516,1,89,1,90,1,90,1,28169,sink
15864,502557,dining table,1,0.08191968023777008,1,122,1,121,1,121,3,270 2827 1591,dining table
15877,505528,chair,1,-0.07297890543937682,0,24,0,,0,,0,,
15889,506614,clock,0,0.05439209461212158,1,116,1,117,1,117,1,12006,clock
15890,506614,vase,1,0.08972677484154701,1,123,1,124,1,124,2,325 559,vase
15908,509772,fire hydrant,1,0.054180147945880885,1,34,1,35,1,35,3,3974 27246 21867,fire hydrant
15925,510992,bottle,1,0.0432741892337799,1,83,1,84,1,84,2,18046 793,bottles
15928,510992,spoon,1,0.073334242105484,1,147,1,148,1,148,2,805 6150,spoon
15945,514504,dining table,0,0.07627804845571518,1,12,1,13,1,13,2,553 29895,desk
15985,521956,sports ball,0,0.05291261792182922,1,21,1,22,1,22,1,8287,ball
16028,528875,dining table,1,0.06093944504857063,1,5,1,4,1,4,3,270 2827 1591,dining table
16043,530384,bottle,0,0.05787764012813568,1,125,1,126,1,126,2,18046 280,bottle
16044,530384,cup,1,0.055103937983512874,1,135,1,136,1,136,2,2723 567,cups
16073,533511,tv,0,-0.18002942681312561,0,69,0,,0,,0,,
16080,534669,car,1,0.049349459707736965,1,114,1,115,1,115,1,1559,car
16107,537145,book,1,0.06644714519381523,1,50,1,51,1,51,1,3143,book
16124,540172,person,0,0.07705754682421684,1,114,1,115,1,115,1,2305,people
16149,543581,tv,0,-0.37148184061050415,0,44,0,,0,,0,,
16183,548703,person,0,-0.07034563720226289,0,3,0,,1,29,1,6114,woman
16218,550702,bottle,1,0.04681692540645599,1,69,1,70,1,70,2,18046 793,bottles
16253,554579,person,0,-0.022311722040176396,0,3,0,,1,30,1,6114,woman
16308,564069,traffic light,1,0.06436512887477874,1,83,1,84,1,84,2,12469 3578,traffic light
16338,568502,bottle,1,0.09391317225992679,1,67,1,68,1,68,2,18046 793,bottles
16341,569997,tv,0,-0.5443725037574768,0,11,0,,0,,0,,
16386,575817,bottle,1,0.09215613164007663,1,85,1,86,1,86,2,18046 280,bottle
16394,577096,person,1,0.07003459975123405,1,11,1,12,1,12,1,767,man
